
---------- Begin Simulation Statistics ----------
simSeconds                                   0.491797                       # Number of seconds simulated (Second)
simTicks                                 491796552000                       # Number of ticks simulated (Tick)
finalTick                                491796552000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                  58198.18                       # Real time elapsed on the host (Second)
hostTickRate                                  8450376                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     724208                       # Number of bytes of host memory used (Byte)
simInsts                                   2540918284                       # Number of instructions simulated (Count)
simOps                                     3985162944                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    43660                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      68476                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu0.numCycles                       983593105                       # Number of cpu cycles simulated (Cycle)
system.cpu0.cpi                              0.718808                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu0.ipc                              1.391193                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu0.numWorkItemsStarted                     0                       # Number of work items this cpu started (Count)
system.cpu0.numWorkItemsCompleted                   0                       # Number of work items this cpu completed (Count)
system.cpu0.instsAdded                     2539209132                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu0.nonSpecInstsAdded                 9194572                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu0.instsIssued                    2491918855                       # Number of instructions issued (Count)
system.cpu0.squashedInstsIssued                781493                       # Number of squashed instructions issued (Count)
system.cpu0.squashedInstsExamined           387001054                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu0.squashedOperandsExamined        275934688                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu0.squashedNonSpecRemoved            3194166                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu0.numIssuedDist::samples          983405429                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::mean              2.533969                       # Number of insts issued each cycle (Count)
system.cpu0.numIssuedDist::stdev             2.113841                       # Number of insts issued each cycle (Count)
system.cpu0.branchPred.btb.power_state.pwrStateResidencyTicks::UNDEFINED 491796552000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu0.branchPred.indirectBranchPred.lookups      1038895                       # Number of lookups (Count)
system.cpu0.branchPred.indirectBranchPred.hits      1027944                       # Number of hits of a tag (Count)
system.cpu0.branchPred.indirectBranchPred.misses        10951                       # Number of misses (Count)
system.cpu0.branchPred.indirectBranchPred.targetRecords       364301                       # Number of targets that where recorded/installed in the cache (Count)
system.cpu0.branchPred.indirectBranchPred.indirectRecords      1403196                       # Number of indirect branches/calls recorded in the indirect hist (Count)
system.cpu0.branchPred.indirectBranchPred.speculativeOverflows            1                       # Number of times more than the allowed capacity for speculative branches/calls where in flight and destroy the path history (Count)
system.cpu0.branchPred.ras.pushes            91753358                       # Number of times a PC was pushed onto the RAS (Count)
system.cpu0.branchPred.ras.pops              91753353                       # Number of times a PC was poped from the RAS (Count)
system.cpu0.branchPred.ras.squashes          29125257                       # Number of times the stack operation was squashed due to wrong speculation. (Count)
system.cpu0.branchPred.ras.used              62628096                       # Number of times the RAS is the provider (Count)
system.cpu0.branchPred.ras.correct           62627066                       # Number of times the RAS is the provider and the prediction is correct (Count)
system.cpu0.branchPred.ras.incorrect             1030                       # Number of times the RAS is the provider and the prediction is wrong (Count)
system.cpu0.commit.commitSquashedInsts      386095082                       # The number of squashed insts skipped by commit (Count)
system.cpu0.commit.commitNonSpecStalls        6000406                       # The number of times commit has been forced to stall to communicate backwards (Count)
system.cpu0.commit.branchMispredicts          6188979                       # The number of times a branch was mispredicted (Count)
system.cpu0.commit.numCommittedDist::samples    932512379                       # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::mean     2.317827                       # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::stdev     2.991789                       # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::0      423335201     45.40%     45.40% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::1      143581273     15.40%     60.79% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::2       43549936      4.67%     65.46% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::3       85270255      9.14%     74.61% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::4       26624627      2.86%     77.46% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::5        9343251      1.00%     78.47% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::6       15751520      1.69%     80.16% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::7       53263692      5.71%     85.87% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::8      131792624     14.13%    100.00% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle (Count)
system.cpu0.commit.numCommittedDist::total    932512379                       # Number of insts commited each cycle (Count)
system.cpu0.commit.amos                             0                       # Number of atomic instructions committed (Count)
system.cpu0.commit.membars                    4000268                       # Number of memory barriers committed (Count)
system.cpu0.commit.functionCalls             62628101                       # Number of function calls committed. (Count)
system.cpu0.commit.committedInstType_0::No_OpClass     63128539      2.92%      2.92% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::IntAlu   1276649006     59.07%     61.99% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::IntMult      2000156      0.09%     62.08% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::IntDiv           35      0.00%     62.08% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatAdd      2001630      0.09%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatCmp            0      0.00%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatCvt            0      0.00%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMult            0      0.00%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMultAcc            0      0.00%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatDiv            0      0.00%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMisc            0      0.00%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatSqrt            0      0.00%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAdd           26      0.00%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAddAcc            0      0.00%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAlu          994      0.00%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdCmp            6      0.00%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdCvt          438      0.00%     62.17% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdMisc      2002148      0.09%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdMult            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdMultAcc            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdMatMultAcc            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShift            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShiftAcc            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdDiv            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSqrt            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatAdd           19      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatAlu            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatCmp            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatCvt            9      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatDiv            2      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMisc            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMult           12      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatMatMultAcc            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceAdd            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceAlu            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdReduceCmp            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAes            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdAesMix            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha1Hash            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha256Hash            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShaSigma2            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdShaSigma3            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdPredAlu            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::Matrix            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MatrixMov            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MatrixOP            0      0.00%     62.26% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MemRead    503121520     23.28%     85.54% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::MemWrite    302038772     13.97%     99.52% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMemRead      4229290      0.20%     99.71% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::FloatMemWrite      6230027      0.29%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdExt            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::SimdConfig            0      0.00%    100.00% # Class of committed instruction (Count)
system.cpu0.commit.committedInstType_0::total   2161402629                       # Class of committed instruction (Count)
system.cpu0.commit.commitEligibleSamples    131792624                       # number cycles where commit BW limit reached (Cycle)
system.cpu0.commitStats0.numInsts          1368367470                       # Number of instructions committed (thread level) (Count)
system.cpu0.commitStats0.numOps            2161402629                       # Number of ops (including micro ops) committed (thread level) (Count)
system.cpu0.commitStats0.numInstsNotNOP    1368367470                       # Number of instructions committed excluding NOPs or prefetches (Count)
system.cpu0.commitStats0.numOpsNotNOP      2161402629                       # Number of Ops (including micro ops) Simulated (Count)
system.cpu0.commitStats0.cpi                 0.718808                       # CPI: cycles per instruction (thread level) ((Cycle/Count))
system.cpu0.commitStats0.ipc                 1.391193                       # IPC: instructions per cycle (thread level) ((Count/Cycle))
system.cpu0.commitStats0.numMemRefs         815619609                       # Number of memory references committed (Count)
system.cpu0.commitStats0.numFpInsts          15465562                       # Number of float instructions (Count)
system.cpu0.commitStats0.numIntInsts       2085610452                       # Number of integer instructions (Count)
system.cpu0.commitStats0.numLoadInsts       507350810                       # Number of load instructions (Count)
system.cpu0.commitStats0.numStoreInsts      308268799                       # Number of store instructions (Count)
system.cpu0.commitStats0.numVecInsts                0                       # Number of vector instructions (Count)
system.cpu0.commitStats0.committedInstType::No_OpClass     63128539      2.92%      2.92% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::IntAlu   1276649006     59.07%     61.99% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::IntMult      2000156      0.09%     62.08% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::IntDiv           35      0.00%     62.08% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatAdd      2001630      0.09%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatCmp            0      0.00%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatCvt            0      0.00%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMult            0      0.00%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMultAcc            0      0.00%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatDiv            0      0.00%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMisc            0      0.00%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatSqrt            0      0.00%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAdd           26      0.00%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAddAcc            0      0.00%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAlu          994      0.00%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdCmp            6      0.00%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdCvt          438      0.00%     62.17% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdMisc      2002148      0.09%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdMult            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdMultAcc            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdMatMultAcc            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdShift            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdShiftAcc            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdDiv            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdSqrt            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatAdd           19      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatAlu            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatCmp            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatCvt            9      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatDiv            2      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatMisc            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatMult           12      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatMultAcc            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatMatMultAcc            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatSqrt            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdReduceAdd            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdReduceAlu            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdReduceCmp            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatReduceAdd            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatReduceCmp            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAes            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdAesMix            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdSha1Hash            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdSha1Hash2            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdSha256Hash            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdSha256Hash2            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdShaSigma2            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdShaSigma3            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdPredAlu            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::Matrix            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::MatrixMov            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::MatrixOP            0      0.00%     62.26% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::MemRead    503121520     23.28%     85.54% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::MemWrite    302038772     13.97%     99.52% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMemRead      4229290      0.20%     99.71% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::FloatMemWrite      6230027      0.29%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::IprAccess            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::InstPrefetch            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideMaskLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideMaskStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdStridedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdStridedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdIndexedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdIndexedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdWholeRegisterLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdWholeRegisterStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdStrideSegmentedLoad            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdStrideSegmentedStore            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdFloatExt            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::SimdConfig            0      0.00%    100.00% # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedInstType::total   2161402629                       # Class of committed instruction. (Count)
system.cpu0.commitStats0.committedControl::IsControl    184987293                       # Class of control type instructions committed (Count)
system.cpu0.commitStats0.committedControl::IsDirectControl    121358645                       # Class of control type instructions committed (Count)
system.cpu0.commitStats0.committedControl::IsIndirectControl     63628648                       # Class of control type instructions committed (Count)
system.cpu0.commitStats0.committedControl::IsCondControl     51557732                       # Class of control type instructions committed (Count)
system.cpu0.commitStats0.committedControl::IsUncondControl    133429561                       # Class of control type instructions committed (Count)
system.cpu0.commitStats0.committedControl::IsCall     62628101                       # Class of control type instructions committed (Count)
system.cpu0.commitStats0.committedControl::IsReturn     62628096                       # Class of control type instructions committed (Count)
system.cpu0.dcache.demandHits::cpu0.data    575137954                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits::total        575137954                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits::cpu0.data    575167138                       # number of overall hits (Count)
system.cpu0.dcache.overallHits::total       575167138                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses::cpu0.data      3460108                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses::total        3460108                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses::cpu0.data      3557092                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses::total       3557092                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency::cpu0.data 238579749484                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency::total 238579749484                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::cpu0.data 238579749484                       # number of overall miss ticks (Tick)
system.cpu0.dcache.overallMissLatency::total 238579749484                       # number of overall miss ticks (Tick)
system.cpu0.dcache.demandAccesses::cpu0.data    578598062                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.demandAccesses::total    578598062                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::cpu0.data    578724230                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses::total    578724230                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.demandMissRate::cpu0.data     0.005980                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.demandMissRate::total     0.005980                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.overallMissRate::cpu0.data     0.006146                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.overallMissRate::total     0.006146                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMissLatency::cpu0.data 68951.532578                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.demandAvgMissLatency::total 68951.532578                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency::cpu0.data 67071.571240                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency::total 67071.571240                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.blockedCycles::no_mshrs        54199                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCycles::no_targets      5702967                       # number of cycles access was blocked (Cycle)
system.cpu0.dcache.blockedCauses::no_mshrs         1899                       # number of times access was blocked (Count)
system.cpu0.dcache.blockedCauses::no_targets       120976                       # number of times access was blocked (Count)
system.cpu0.dcache.avgBlocked::no_mshrs     28.540811                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.avgBlocked::no_targets    47.141309                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu0.dcache.writebacks::writebacks       810353                       # number of writebacks (Count)
system.cpu0.dcache.writebacks::total           810353                       # number of writebacks (Count)
system.cpu0.dcache.demandMshrHits::cpu0.data      2356532                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.demandMshrHits::total      2356532                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::cpu0.data      2356532                       # number of overall MSHR hits (Count)
system.cpu0.dcache.overallMshrHits::total      2356532                       # number of overall MSHR hits (Count)
system.cpu0.dcache.demandMshrMisses::cpu0.data      1103576                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.demandMshrMisses::total      1103576                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::cpu0.data      1200550                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses::total      1200550                       # number of overall MSHR misses (Count)
system.cpu0.dcache.demandMshrMissLatency::cpu0.data  85706386984                       # number of demand (read+write) MSHR miss ticks (Tick)
